ano;provres;depres;pesonac;cant
2018;6;798;2.2500 gramos y mas;96
2018;6;798;3.Sin especificar;3
2018;6;805;1.Menos de 2500 gramos;478
2018;6;805;2.2500 gramos y mas;5904
2018;6;805;3.Sin especificar;101
2018;6;812;2.2500 gramos y mas;27
2018;6;819;1.Menos de 2500 gramos;11
2018;6;819;2.2500 gramos y mas;157
2018;6;819;3.Sin especificar;1
2018;6;826;1.Menos de 2500 gramos;46
2018;6;826;2.2500 gramos y mas;597
2018;6;826;3.Sin especificar;6
2018;6;833;1.Menos de 2500 gramos;56
2018;6;833;2.2500 gramos y mas;752
2018;6;833;3.Sin especificar;10
2018;6;840;1.Menos de 2500 gramos;337
2018;6;840;2.2500 gramos y mas;4106
2018;6;840;3.Sin especificar;58
2018;6;847;1.Menos de 2500 gramos;6
2018;6;847;2.2500 gramos y mas;73
2018;6;854;1.Menos de 2500 gramos;25
2018;6;854;2.2500 gramos y mas;462
2018;6;854;3.Sin especificar;3
2018;6;861;1.Menos de 2500 gramos;208
2018;6;861;2.2500 gramos y mas;2627
2018;6;861;3.Sin especificar;46
2018;6;868;1.Menos de 2500 gramos;27
2018;6;868;2.2500 gramos y mas;469
2018;6;868;3.Sin especificar;8
2018;6;875;1.Menos de 2500 gramos;29
2018;6;875;2.2500 gramos y mas;349
2018;6;875;3.Sin especificar;2
2018;6;882;1.Menos de 2500 gramos;133
2018;6;882;2.2500 gramos y mas;1796
2018;6;882;3.Sin especificar;32
2018;6;999;1.Menos de 2500 gramos;145
2018;6;999;2.2500 gramos y mas;1641
2018;6;999;3.Sin especificar;173
2018;10;7;1.Menos de 2500 gramos;4
2018;10;7;2.2500 gramos y mas;59
2018;10;14;1.Menos de 2500 gramos;2
2018;10;14;2.2500 gramos y mas;38
2018;10;21;1.Menos de 2500 gramos;18
2018;10;21;2.2500 gramos y mas;274
2018;10;21;3.Sin especificar;2
2018;10;28;1.Menos de 2500 gramos;5
2018;10;28;2.2500 gramos y mas;16
2018;10;35;1.Menos de 2500 gramos;20
2018;10;35;2.2500 gramos y mas;420
2018;10;35;3.Sin especificar;2
2018;10;42;1.Menos de 2500 gramos;24
2018;10;42;2.2500 gramos y mas;270
2018;10;42;3.Sin especificar;6
2018;10;49;1.Menos de 2500 gramos;212
2018;10;49;2.2500 gramos y mas;2810
2018;10;49;3.Sin especificar;50
2018;10;56;1.Menos de 2500 gramos;2
2018;10;56;2.2500 gramos y mas;29
2018;10;56;3.Sin especificar;2
2018;10;63;1.Menos de 2500 gramos;18
2018;10;63;2.2500 gramos y mas;202
2018;10;70;1.Menos de 2500 gramos;35
2018;10;70;2.2500 gramos y mas;317
2018;10;70;3.Sin especificar;4
2018;10;77;1.Menos de 2500 gramos;2
2018;10;77;2.2500 gramos y mas;58
2018;10;77;3.Sin especificar;1
2018;10;84;1.Menos de 2500 gramos;14
2018;10;84;2.2500 gramos y mas;148
2018;10;84;3.Sin especificar;4
2018;10;91;1.Menos de 2500 gramos;24
2018;10;91;2.2500 gramos y mas;339
2018;10;91;3.Sin especificar;6
2018;10;98;1.Menos de 2500 gramos;14
2018;10;98;2.2500 gramos y mas;179
2018;10;98;3.Sin especificar;1
2018;10;105;1.Menos de 2500 gramos;32
2018;10;105;2.2500 gramos y mas;351
2018;10;105;3.Sin especificar;3
2018;10;112;1.Menos de 2500 gramos;26
2018;10;112;2.2500 gramos y mas;474
2018;10;112;3.Sin especificar;9
2018;10;999;1.Menos de 2500 gramos;12
2018;10;999;2.2500 gramos y mas;158
2018;14;7;1.Menos de 2500 gramos;53
2018;14;7;2.2500 gramos y mas;865
2018;14;7;3.Sin especificar;3
2018;14;14;1.Menos de 2500 gramos;1628
2018;14;14;2.2500 gramos y mas;19110
2018;14;14;3.Sin especificar;8
2018;14;21;1.Menos de 2500 gramos;285
2018;14;21;2.2500 gramos y mas;4300
2018;14;21;3.Sin especificar;1
2018;14;28;1.Menos de 2500 gramos;70
2018;14;28;2.2500 gramos y mas;956
2018;14;28;3.Sin especificar;2
2018;14;35;1.Menos de 2500 gramos;34
2018;14;35;2.2500 gramos y mas;486
2018;14;42;1.Menos de 2500 gramos;174
2018;14;42;2.2500 gramos y mas;2171
2018;14;42;3.Sin especificar;2
2018;14;49;1.Menos de 2500 gramos;48
2018;14;49;2.2500 gramos y mas;613
2018;14;56;1.Menos de 2500 gramos;62
2018;14;56;2.2500 gramos y mas;850
2018;14;56;3.Sin especificar;4
2018;14;63;1.Menos de 2500 gramos;93
2018;14;63;2.2500 gramos y mas;1186
2018;14;63;3.Sin especificar;1
2018;14;70;1.Menos de 2500 gramos;6
2018;14;70;2.2500 gramos y mas;50
2018;14;70;3.Sin especificar;1
2018;14;77;1.Menos de 2500 gramos;3
2018;14;77;2.2500 gramos y mas;64
2018;14;84;1.Menos de 2500 gramos;22
2018;14;84;2.2500 gramos y mas;522
2018;14;84;3.Sin especificar;1
2018;14;91;1.Menos de 2500 gramos;190
2018;14;91;2.2500 gramos y mas;2703
2018;14;91;3.Sin especificar;9
2018;14;98;1.Menos de 2500 gramos;325
2018;14;98;2.2500 gramos y mas;3841
2018;14;98;3.Sin especificar;10
2018;14;105;1.Menos de 2500 gramos;50
2018;14;105;2.2500 gramos y mas;717
2018;14;105;3.Sin especificar;2
2018;14;112;1.Menos de 2500 gramos;9
2018;14;112;2.2500 gramos y mas;153
2018;14;112;3.Sin especificar;1
2018;14;119;1.Menos de 2500 gramos;107
2018;14;119;2.2500 gramos y mas;1479
2018;14;119;3.Sin especificar;3
2018;14;126;1.Menos de 2500 gramos;41
2018;14;126;2.2500 gramos y mas;594
2018;14;133;1.Menos de 2500 gramos;55
2018;14;133;2.2500 gramos y mas;725
2018;14;133;3.Sin especificar;2
2018;14;140;1.Menos de 2500 gramos;214
2018;14;140;2.2500 gramos y mas;3011
2018;14;140;3.Sin especificar;2
2018;14;147;1.Menos de 2500 gramos;143
2018;14;147;2.2500 gramos y mas;1662
2018;14;154;1.Menos de 2500 gramos;1
2018;14;154;2.2500 gramos y mas;60
2018;14;161;1.Menos de 2500 gramos;137
2018;14;161;2.2500 gramos y mas;1603
2018;14;168;1.Menos de 2500 gramos;13
2018;14;168;2.2500 gramos y mas;247
2018;14;175;1.Menos de 2500 gramos;15
2018;14;175;2.2500 gramos y mas;172
2018;14;175;3.Sin especificar;7
2018;14;182;1.Menos de 2500 gramos;89
2018;14;182;2.2500 gramos y mas;1441
2018;14;999;1.Menos de 2500 gramos;7
2018;14;999;2.2500 gramos y mas;54
2018;14;999;3.Sin especificar;1
2018;18;7;1.Menos de 2500 gramos;47
2018;18;7;2.2500 gramos y mas;741
2018;18;7;3.Sin especificar;6
2018;18;14;1.Menos de 2500 gramos;2
2018;18;14;2.2500 gramos y mas;43
2018;18;21;1.Menos de 2500 gramos;591
2018;18;21;2.2500 gramos y mas;6333
2018;18;21;3.Sin especificar;41
2018;18;28;1.Menos de 2500 gramos;14
2018;18;28;2.2500 gramos y mas;452
2018;18;35;1.Menos de 2500 gramos;42
2018;18;35;2.2500 gramos y mas;807
2018;18;35;3.Sin especificar;3
2018;18;42;1.Menos de 2500 gramos;19
2018;18;42;2.2500 gramos y mas;249
2018;18;42;3.Sin especificar;1
2018;18;49;1.Menos de 2500 gramos;50
2018;18;49;2.2500 gramos y mas;568
2018;18;49;3.Sin especificar;3
2018;18;56;1.Menos de 2500 gramos;8
2018;18;56;2.2500 gramos y mas;131
2018;18;63;1.Menos de 2500 gramos;17
2018;18;63;2.2500 gramos y mas;205
2018;18;70;1.Menos de 2500 gramos;119
2018;18;70;2.2500 gramos y mas;1576
2018;18;70;3.Sin especificar;1
2018;18;77;1.Menos de 2500 gramos;13
2018;18;77;2.2500 gramos y mas;185
2018;18;77;3.Sin especificar;1
2018;18;84;1.Menos de 2500 gramos;42
2018;18;84;2.2500 gramos y mas;576
2018;18;84;3.Sin especificar;5
2018;18;91;1.Menos de 2500 gramos;47
2018;18;91;2.2500 gramos y mas;723
2018;18;91;3.Sin especificar;2
2018;18;98;1.Menos de 2500 gramos;12
2018;18;98;2.2500 gramos y mas;126
2018;18;98;3.Sin especificar;1
2018;18;105;1.Menos de 2500 gramos;61
2018;18;105;2.2500 gramos y mas;813
2018;18;105;3.Sin especificar;5
2018;18;112;1.Menos de 2500 gramos;40
2018;18;112;2.2500 gramos y mas;571
2018;18;119;1.Menos de 2500 gramos;69
2018;18;119;2.2500 gramos y mas;1011
2018;18;119;3.Sin especificar;5
2018;18;126;1.Menos de 2500 gramos;28
2018;18;126;2.2500 gramos y mas;420
2018;18;126;3.Sin especificar;1
2018;18;133;1.Menos de 2500 gramos;21
2018;18;133;2.2500 gramos y mas;258
2018;18;133;3.Sin especificar;2
2018;18;140;1.Menos de 2500 gramos;16
2018;18;140;2.2500 gramos y mas;294
2018;18;140;3.Sin especificar;3
2018;18;147;1.Menos de 2500 gramos;17
2018;18;147;2.2500 gramos y mas;253
2018;18;147;3.Sin especificar;1
2018;18;154;1.Menos de 2500 gramos;12
2018;18;154;2.2500 gramos y mas;215
2018;18;154;3.Sin especificar;1
2018;18;161;1.Menos de 2500 gramos;19
2018;18;161;2.2500 gramos y mas;318
2018;18;168;1.Menos de 2500 gramos;86
2018;18;168;2.2500 gramos y mas;1261
2018;18;175;1.Menos de 2500 gramos;8
2018;18;175;2.2500 gramos y mas;166
2018;18;999;1.Menos de 2500 gramos;9
2018;18;999;2.2500 gramos y mas;69
2018;22;7;1.Menos de 2500 gramos;84
2018;22;7;2.2500 gramos y mas;759
2018;22;7;3.Sin especificar;40
2018;22;14;1.Menos de 2500 gramos;40
2018;22;14;2.2500 gramos y mas;475
2018;22;14;3.Sin especificar;10
2018;22;21;1.Menos de 2500 gramos;210
2018;22;21;2.2500 gramos y mas;2127
2018;22;21;3.Sin especificar;7
2018;22;28;1.Menos de 2500 gramos;50
2018;22;28;2.2500 gramos y mas;662
2018;22;28;3.Sin especificar;5
2018;22;36;1.Menos de 2500 gramos;33
2018;22;36;2.2500 gramos y mas;435
2018;22;36;3.Sin especificar;3
2018;22;39;1.Menos de 2500 gramos;5
2018;22;39;2.2500 gramos y mas;141
2018;22;43;1.Menos de 2500 gramos;20
2018;22;43;2.2500 gramos y mas;224
2018;22;49;1.Menos de 2500 gramos;25
2018;22;49;2.2500 gramos y mas;368
2018;22;49;3.Sin especificar;1
2018;22;56;1.Menos de 2500 gramos;24
2018;22;56;2.2500 gramos y mas;254
2018;22;56;3.Sin especificar;1
2018;22;63;1.Menos de 2500 gramos;147
2018;22;63;2.2500 gramos y mas;1986
2018;22;63;3.Sin especificar;18
2018;22;70;1.Menos de 2500 gramos;65
2018;22;70;2.2500 gramos y mas;649
2018;22;77;1.Menos de 2500 gramos;19
2018;22;77;2.2500 gramos y mas;259
2018;22;77;3.Sin especificar;2
2018;22;84;1.Menos de 2500 gramos;81
2018;22;84;2.2500 gramos y mas;1467
2018;22;84;3.Sin especificar;1
2018;22;91;1.Menos de 2500 gramos;42
2018;22;91;2.2500 gramos y mas;592
2018;22;98;1.Menos de 2500 gramos;91
2018;22;98;2.2500 gramos y mas;1291
2018;22;98;3.Sin especificar;2
2018;22;105;1.Menos de 2500 gramos;37
2018;22;105;2.2500 gramos y mas;640
2018;22;112;1.Menos de 2500 gramos;37
2018;22;112;2.2500 gramos y mas;449
2018;22;112;3.Sin especificar;1
2018;22;119;1.Menos de 2500 gramos;30
2018;22;119;2.2500 gramos y mas;301
2018;22;126;1.Menos de 2500 gramos;15
2018;22;126;2.2500 gramos y mas;210
2018;22;126;3.Sin especificar;2
2018;22;133;1.Menos de 2500 gramos;72
2018;22;133;2.2500 gramos y mas;804
2018;22;133;3.Sin especificar;5
2018;22;140;1.Menos de 2500 gramos;689
2018;22;140;2.2500 gramos y mas;6928
2018;22;140;3.Sin especificar;21
2018;22;147;1.Menos de 2500 gramos;29
2018;22;147;2.2500 gramos y mas;374
2018;22;147;3.Sin especificar;2
2018;22;154;1.Menos de 2500 gramos;40
2018;22;154;2.2500 gramos y mas;344
2018;22;154;3.Sin especificar;1
2018;22;161;1.Menos de 2500 gramos;8
2018;22;161;2.2500 gramos y mas;66
2018;22;161;3.Sin especificar;1
2018;22;168;1.Menos de 2500 gramos;58
2018;22;168;2.2500 gramos y mas;809
2018;22;168;3.Sin especificar;1
2018;22;999;1.Menos de 2500 gramos;7
2018;22;999;2.2500 gramos y mas;86
2018;22;999;3.Sin especificar;1
2018;26;7;1.Menos de 2500 gramos;118
2018;26;7;2.2500 gramos y mas;1298
2018;26;14;1.Menos de 2500 gramos;13
2018;26;14;2.2500 gramos y mas;262
2018;26;21;1.Menos de 2500 gramos;237
2018;26;21;2.2500 gramos y mas;3051
2018;26;28;1.Menos de 2500 gramos;3
2018;26;28;2.2500 gramos y mas;21
2018;26;35;1.Menos de 2500 gramos;38
2018;26;35;2.2500 gramos y mas;680
2018;26;42;1.Menos de 2500 gramos;11
2018;26;42;2.2500 gramos y mas;177
2018;26;49;1.Menos de 2500 gramos;2
2018;26;49;2.2500 gramos y mas;11
2018;26;56;1.Menos de 2500 gramos;1
2018;26;56;2.2500 gramos y mas;33
2018;26;63;1.Menos de 2500 gramos;5
2018;26;63;2.2500 gramos y mas;12
2018;26;70;2.2500 gramos y mas;17
2018;26;77;1.Menos de 2500 gramos;140
2018;26;77;2.2500 gramos y mas;1940
2018;26;84;1.Menos de 2500 gramos;4
2018;26;84;2.2500 gramos y mas;70
2018;26;91;1.Menos de 2500 gramos;16
2018;26;91;2.2500 gramos y mas;225
2018;26;98;1.Menos de 2500 gramos;3
2018;26;98;2.2500 gramos y mas;69
2018;26;105;1.Menos de 2500 gramos;1
2018;26;105;2.2500 gramos y mas;9
2018;26;999;1.Menos de 2500 gramos;6
2018;26;999;2.2500 gramos y mas;66
2018;30;8;1.Menos de 2500 gramos;66
2018;30;8;2.2500 gramos y mas;918
2018;30;8;3.Sin especificar;1
2018;30;15;1.Menos de 2500 gramos;293
2018;30;15;2.2500 gramos y mas;3311
2018;30;21;1.Menos de 2500 gramos;48
2018;30;21;2.2500 gramos y mas;635
2018;30;21;3.Sin especificar;1
2018;30;28;1.Menos de 2500 gramos;71
2018;30;28;2.2500 gramos y mas;1314
2018;30;35;1.Menos de 2500 gramos;32
2018;30;35;2.2500 gramos y mas;446
2018;30;42;1.Menos de 2500 gramos;24
2018;30;42;2.2500 gramos y mas;245
2018;30;49;1.Menos de 2500 gramos;52
2018;30;49;2.2500 gramos y mas;790
2018;30;49;3.Sin especificar;2
2018;30;56;1.Menos de 2500 gramos;119
2018;30;56;2.2500 gramos y mas;1487
2018;30;56;3.Sin especificar;6
2018;30;63;1.Menos de 2500 gramos;17
2018;30;63;2.2500 gramos y mas;145
2018;30;63;3.Sin especificar;1
2018;30;70;1.Menos de 2500 gramos;89
2018;30;70;2.2500 gramos y mas;1125
2018;30;77;1.Menos de 2500 gramos;39
2018;30;77;2.2500 gramos y mas;552
2018;30;84;1.Menos de 2500 gramos;431
2018;30;84;2.2500 gramos y mas;5259
2018;30;84;3.Sin especificar;2
2018;30;88;1.Menos de 2500 gramos;22
2018;30;88;2.2500 gramos y mas;295
2018;30;88;3.Sin especificar;1
2018;30;91;1.Menos de 2500 gramos;29
2018;30;91;2.2500 gramos y mas;372
2018;30;98;1.Menos de 2500 gramos;104
2018;30;98;2.2500 gramos y mas;1436
2018;30;98;3.Sin especificar;1
2018;30;105;1.Menos de 2500 gramos;36
2018;30;105;2.2500 gramos y mas;540
2018;30;105;3.Sin especificar;1
2018;30;113;1.Menos de 2500 gramos;54
2018;30;113;2.2500 gramos y mas;782
2018;30;113;3.Sin especificar;2
2018;30;999;1.Menos de 2500 gramos;6
2018;30;999;2.2500 gramos y mas;81
2018;34;7;1.Menos de 2500 gramos;28
2018;34;7;2.2500 gramos y mas;342
2018;34;7;3.Sin especificar;1
2018;34;14;1.Menos de 2500 gramos;366
2018;34;14;2.2500 gramos y mas;4398
2018;34;14;3.Sin especificar;4
2018;34;21;1.Menos de 2500 gramos;31
2018;34;21;2.2500 gramos y mas;323
2018;34;28;1.Menos de 2500 gramos;15
2018;34;28;2.2500 gramos y mas;429
2018;34;28;3.Sin especificar;1
2018;34;35;1.Menos de 2500 gramos;112
2018;34;35;2.2500 gramos y mas;1564
2018;34;42;1.Menos de 2500 gramos;28
2018;34;42;2.2500 gramos y mas;341
2018;34;42;3.Sin especificar;2
2018;34;49;1.Menos de 2500 gramos;116
2018;34;49;2.2500 gramos y mas;1770
2018;34;49;3.Sin especificar;2
2018;34;56;1.Menos de 2500 gramos;79
2018;34;56;2.2500 gramos y mas;1273
2018;34;56;3.Sin especificar;2
2018;34;63;1.Menos de 2500 gramos;27
2018;34;63;2.2500 gramos y mas;521
2018;34;63;3.Sin especificar;6
2018;34;999;1.Menos de 2500 gramos;3
2018;34;999;2.2500 gramos y mas;25
2018;38;7;1.Menos de 2500 gramos;18
2018;38;7;2.2500 gramos y mas;240
2018;38;14;1.Menos de 2500 gramos;99
2018;38;14;2.2500 gramos y mas;1848
2018;38;21;1.Menos de 2500 gramos;254
2018;38;21;2.2500 gramos y mas;3822
2018;38;28;1.Menos de 2500 gramos;12
2018;38;28;2.2500 gramos y mas;252
2018;38;35;1.Menos de 2500 gramos;98
2018;38;35;2.2500 gramos y mas;1394
2018;38;42;1.Menos de 2500 gramos;49
2018;38;42;2.2500 gramos y mas;803
2018;38;49;1.Menos de 2500 gramos;5
2018;38;49;2.2500 gramos y mas;25
2018;38;56;1.Menos de 2500 gramos;4
2018;38;56;2.2500 gramos y mas;84
2018;38;63;1.Menos de 2500 gramos;73
2018;38;63;2.2500 gramos y mas;1314
2018;38;70;1.Menos de 2500 gramos;15
2018;38;70;2.2500 gramos y mas;327
2018;38;77;1.Menos de 2500 gramos;2
2018;38;77;2.2500 gramos y mas;48
2018;38;84;1.Menos de 2500 gramos;5
2018;38;84;2.2500 gramos y mas;98
2018;38;94;1.Menos de 2500 gramos;16
2018;38;94;2.2500 gramos y mas;211
2018;38;98;1.Menos de 2500 gramos;5
2018;38;98;2.2500 gramos y mas;64
2018;38;105;1.Menos de 2500 gramos;2
2018;38;105;2.2500 gramos y mas;31
2018;38;112;1.Menos de 2500 gramos;41
2018;38;112;2.2500 gramos y mas;381
2018;38;999;1.Menos de 2500 gramos;10
2018;38;999;2.2500 gramos y mas;157
2018;42;7;1.Menos de 2500 gramos;9
2018;42;7;2.2500 gramos y mas;106
2018;42;14;2.2500 gramos y mas;8
2018;42;21;1.Menos de 2500 gramos;123
2018;42;21;2.2500 gramos y mas;1448
2018;42;28;1.Menos de 2500 gramos;5
2018;42;28;2.2500 gramos y mas;105
2018;42;35;1.Menos de 2500 gramos;18
2018;42;35;2.2500 gramos y mas;164
2018;42;42;1.Menos de 2500 gramos;1
2018;42;42;2.2500 gramos y mas;10
2018;42;49;1.Menos de 2500 gramos;2
2018;42;49;2.2500 gramos y mas;32
2018;42;56;1.Menos de 2500 gramos;14
2018;42;56;2.2500 gramos y mas;171
2018;42;63;2.2500 gramos y mas;12
2018;42;70;1.Menos de 2500 gramos;6
2018;42;70;2.2500 gramos y mas;95
2018;42;77;1.Menos de 2500 gramos;8
2018;42;77;2.2500 gramos y mas;57
2018;42;84;2.2500 gramos y mas;6
2018;42;91;1.Menos de 2500 gramos;1
2018;42;91;2.2500 gramos y mas;6
2018;42;98;1.Menos de 2500 gramos;9
2018;42;98;2.2500 gramos y mas;79
2018;42;105;1.Menos de 2500 gramos;73
2018;42;105;2.2500 gramos y mas;971
2018;42;112;1.Menos de 2500 gramos;8
2018;42;112;2.2500 gramos y mas;123
2018;42;119;1.Menos de 2500 gramos;9
2018;42;119;2.2500 gramos y mas;103
2018;42;126;1.Menos de 2500 gramos;11
2018;42;126;2.2500 gramos y mas;150
2018;42;133;1.Menos de 2500 gramos;13
2018;42;133;2.2500 gramos y mas;205
2018;42;140;1.Menos de 2500 gramos;9
2018;42;140;2.2500 gramos y mas;211
2018;42;147;1.Menos de 2500 gramos;5
2018;42;147;2.2500 gramos y mas;56
2018;42;154;1.Menos de 2500 gramos;9
2018;42;154;2.2500 gramos y mas;212
2018;42;999;1.Menos de 2500 gramos;10
2018;42;999;2.2500 gramos y mas;100
2018;46;7;1.Menos de 2500 gramos;24
2018;46;7;2.2500 gramos y mas;261
2018;46;14;1.Menos de 2500 gramos;236
2018;46;14;2.2500 gramos y mas;2934
2018;46;14;3.Sin especificar;10
2018;46;21;1.Menos de 2500 gramos;3
2018;46;21;2.2500 gramos y mas;52
2018;46;28;1.Menos de 2500 gramos;15
2018;46;28;2.2500 gramos y mas;137
2018;46;35;1.Menos de 2500 gramos;17
2018;46;35;2.2500 gramos y mas;222
2018;46;35;3.Sin especificar;1
2018;46;42;1.Menos de 2500 gramos;62
2018;46;42;2.2500 gramos y mas;807
2018;46;49;1.Menos de 2500 gramos;2
2018;46;49;2.2500 gramos y mas;63
2018;46;56;1.Menos de 2500 gramos;3
2018;46;56;2.2500 gramos y mas;49
2018;46;63;1.Menos de 2500 gramos;6
2018;46;63;2.2500 gramos y mas;92
2018;46;70;1.Menos de 2500 gramos;9
2018;46;70;2.2500 gramos y mas;33
2018;46;77;1.Menos de 2500 gramos;1
2018;46;77;2.2500 gramos y mas;15
2018;46;84;1.Menos de 2500 gramos;9
2018;46;84;2.2500 gramos y mas;59
2018;46;91;2.2500 gramos y mas;70
2018;46;91;3.Sin especificar;1
2018;46;98;1.Menos de 2500 gramos;3
2018;46;98;2.2500 gramos y mas;23
2018;46;105;1.Menos de 2500 gramos;1
2018;46;105;2.2500 gramos y mas;44
2018;46;112;1.Menos de 2500 gramos;14
2018;46;112;2.2500 gramos y mas;231
2018;46;119;1.Menos de 2500 gramos;5
2018;46;119;2.2500 gramos y mas;64
2018;46;126;1.Menos de 2500 gramos;2
2018;46;126;2.2500 gramos y mas;46
2018;46;999;1.Menos de 2500 gramos;2
2018;46;999;2.2500 gramos y mas;45
2018;50;7;1.Menos de 2500 gramos;126
2018;50;7;2.2500 gramos y mas;1527
2018;50;14;1.Menos de 2500 gramos;48
2018;50;14;2.2500 gramos y mas;650
2018;50;21;1.Menos de 2500 gramos;195
2018;50;21;2.2500 gramos y mas;2617
2018;50;28;1.Menos de 2500 gramos;317
2018;50;28;2.2500 gramos y mas;4406
2018;50;28;3.Sin especificar;1
2018;50;35;1.Menos de 2500 gramos;31
2018;50;35;2.2500 gramos y mas;601
2018;50;42;1.Menos de 2500 gramos;20
2018;50;42;2.2500 gramos y mas;166
2018;50;49;1.Menos de 2500 gramos;254
2018;50;49;2.2500 gramos y mas;3289
2018;50;56;1.Menos de 2500 gramos;58
2018;50;56;2.2500 gramos y mas;829
2018;50;63;1.Menos de 2500 gramos;152
2018;50;63;2.2500 gramos y mas;2159
2018;50;63;3.Sin especificar;1
2018;50;70;1.Menos de 2500 gramos;194
2018;50;70;2.2500 gramos y mas;3096
2018;50;77;1.Menos de 2500 gramos;43
2018;50;77;2.2500 gramos y mas;472
2018;50;84;1.Menos de 2500 gramos;76
2018;50;84;2.2500 gramos y mas;889
2018;50;91;1.Menos de 2500 gramos;39
2018;50;91;2.2500 gramos y mas;640
2018;50;98;1.Menos de 2500 gramos;145
2018;50;98;2.2500 gramos y mas;1980
2018;50;105;1.Menos de 2500 gramos;188
2018;50;105;2.2500 gramos y mas;2753
2018;50;112;1.Menos de 2500 gramos;16
2018;50;112;2.2500 gramos y mas;295
2018;50;119;1.Menos de 2500 gramos;64
2018;50;119;2.2500 gramos y mas;948
2018;50;126;1.Menos de 2500 gramos;64
2018;50;126;2.2500 gramos y mas;693
2018;50;999;1.Menos de 2500 gramos;2
2018;50;999;2.2500 gramos y mas;25
2018;50;999;3.Sin especificar;20
2018;54;7;1.Menos de 2500 gramos;47
2018;54;7;2.2500 gramos y mas;878
2018;54;14;1.Menos de 2500 gramos;76
2018;54;14;2.2500 gramos y mas;1083
2018;54;14;3.Sin especificar;1
2018;54;21;1.Menos de 2500 gramos;48
2018;54;21;2.2500 gramos y mas;526
2018;54;21;3.Sin especificar;1
2018;54;28;1.Menos de 2500 gramos;608
2018;54;28;2.2500 gramos y mas;6498
2018;54;35;1.Menos de 2500 gramos;6
2018;54;35;2.2500 gramos y mas;179
2018;54;42;1.Menos de 2500 gramos;151
2018;54;42;2.2500 gramos y mas;1885
2018;54;49;1.Menos de 2500 gramos;62
2018;54;49;2.2500 gramos y mas;938
2018;54;56;1.Menos de 2500 gramos;109
2018;54;56;2.2500 gramos y mas;1666
2018;54;63;1.Menos de 2500 gramos;159
2018;54;63;2.2500 gramos y mas;1939
2018;54;63;3.Sin especificar;2
2018;54;70;1.Menos de 2500 gramos;70
2018;54;70;2.2500 gramos y mas;835
2018;54;70;3.Sin especificar;1
2018;54;77;1.Menos de 2500 gramos;54
2018;54;77;2.2500 gramos y mas;920
2018;54;84;1.Menos de 2500 gramos;42
2018;54;84;2.2500 gramos y mas;697
2018;54;91;1.Menos de 2500 gramos;192
2018;54;91;2.2500 gramos y mas;2328
2018;54;98;1.Menos de 2500 gramos;87
2018;54;98;2.2500 gramos y mas;1120
2018;54;105;1.Menos de 2500 gramos;32
2018;54;105;2.2500 gramos y mas;384
2018;54;112;1.Menos de 2500 gramos;54
2018;54;112;2.2500 gramos y mas;646
2018;54;119;1.Menos de 2500 gramos;25
2018;54;119;2.2500 gramos y mas;471
2018;54;999;1.Menos de 2500 gramos;6
2018;54;999;2.2500 gramos y mas;31
2018;54;999;3.Sin especificar;1
2018;58;7;1.Menos de 2500 gramos;13
2018;58;7;2.2500 gramos y mas;130
2018;58;14;1.Menos de 2500 gramos;11
2018;58;14;2.2500 gramos y mas;288
2018;58;21;1.Menos de 2500 gramos;2
2018;58;21;2.2500 gramos y mas;23
2018;58;28;1.Menos de 2500 gramos;2
2018;58;28;2.2500 gramos y mas;57
2018;58;35;1.Menos de 2500 gramos;432
2018;58;35;2.2500 gramos y mas;6311
2018;58;42;1.Menos de 2500 gramos;11
2018;58;42;2.2500 gramos y mas;188
2018;58;49;1.Menos de 2500 gramos;17
2018;58;49;2.2500 gramos y mas;217
2018;58;56;1.Menos de 2500 gramos;32
2018;58;56;2.2500 gramos y mas;478
2018;58;63;1.Menos de 2500 gramos;6
2018;58;63;2.2500 gramos y mas;124
2018;58;70;1.Menos de 2500 gramos;9
2018;58;70;2.2500 gramos y mas;146
2018;58;77;1.Menos de 2500 gramos;6
2018;58;77;2.2500 gramos y mas;120
2018;58;84;1.Menos de 2500 gramos;8
2018;58;84;2.2500 gramos y mas;86
2018;58;91;1.Menos de 2500 gramos;26
2018;58;91;2.2500 gramos y mas;468
2018;58;98;1.Menos de 2500 gramos;1
2018;58;98;2.2500 gramos y mas;63
2018;58;105;1.Menos de 2500 gramos;6
2018;58;105;2.2500 gramos y mas;117
2018;58;112;1.Menos de 2500 gramos;28
2018;58;112;2.2500 gramos y mas;620
2018;58;999;1.Menos de 2500 gramos;8
2018;58;999;2.2500 gramos y mas;68
2018;62;7;1.Menos de 2500 gramos;53
2018;62;7;2.2500 gramos y mas;937
2018;62;7;3.Sin especificar;8
2018;62;14;1.Menos de 2500 gramos;30
2018;62;14;2.2500 gramos y mas;612
2018;62;21;1.Menos de 2500 gramos;139
2018;62;21;2.2500 gramos y mas;1915
2018;62;21;3.Sin especificar;7
2018;62;28;1.Menos de 2500 gramos;3
2018;62;28;2.2500 gramos y mas;78
2018;62;35;1.Menos de 2500 gramos;4
2018;62;35;2.2500 gramos y mas;38
2018;62;42;1.Menos de 2500 gramos;410
2018;62;42;2.2500 gramos y mas;5187
2018;62;42;3.Sin especificar;29
2018;62;49;1.Menos de 2500 gramos;3
2018;62;49;2.2500 gramos y mas;39
2018;62;56;1.Menos de 2500 gramos;2
2018;62;56;2.2500 gramos y mas;21
